User ID,User Difficulty Choice,User Read Books (2017),User Read Books (2018),Average Rating (2017)
ID597375724,2,"6256, 7438, 7391, 5502","6911, 5453, 7563, 5355, 7308",3.1729973181772824
ID126340361,1,7730,5194,0.6916106474336718
ID619467063,Not specified,5271,6645,2.5892579139915206
ID999840101,5,"5041, 5730","7524, 5709",9.007113719762481
ID315852807,Not specified,"7881, 5305, 6682, 6215","6871, 7457, 7806, 6043",5.855667271397056
ID544685798,3,"6465, 6936","5945, 6164, 7379",1.5996627526999292
ID376032555,Not specified,5196,7015,1.7139488476629972
ID345574313,3,"5877, 6262, 6023, 7614","7504, 5549, 6713, 7189, 7046",4.915454893981926
ID90066083,3,"5415, 6786, 5513","5073, 5282, 5290",1.9201492891812915
ID93507307,Not specified,5263,7363,3.8662899024400126
ID571430821,5,"7973, 5998, 5353","7501, 5157, 6631",3.0144990439874775
ID928175508,3,"6959, 7261, 5846","6791, 7873, 5929",4.3641877120060695
ID586187382,5,5894,5395,7.45729633589052
ID247332222,1,"7184, 7077, 5210","5584, 6096, 5748",3.47706382016891
ID483486157,Not specified,5243,5248,2.6763928954279157
ID558241654,Not specified,7390,"6316, 5411",2.9646580360808663
ID576079262,5,6792,7139,9.553154801460657
ID202945249,5,6854,"5913, 6649",4.199580509556451
ID869939794,Not specified,"5841, 5629, 6275, 6716","7031, 6664, 6399, 6080, 7779",1.8188193000074806
ID953266594,Not specified,"7388, 7626, 5492, 5252, 5056, 7080","6932, 5834, 7382, 6451, 5291, 6003",4.963719222740362
ID105434089,4,"7519, 6020, 6111, 6845","6539, 5617, 5125, 7693",2.8526001731021347
ID839212297,3,"7800, 7265, 7353, 5760, 5025, 5938","6560, 7017, 6803, 5046, 5551, 6223",1.2467623947644184
ID491469456,2,"5943, 5137","5397, 5800",3.5803916988141675
ID564497824,3,"5868, 6665, 7180, 7044","6035, 5815, 5626, 5929",3.4822739666122526
ID932924895,Not specified,"5058, 6634, 5072, 6761, 6527","6373, 5434, 6133, 7962, 7419",5.762229760729469
ID590589288,2,"7458, 7131, 5559, 6350, 5093, 6024, 6801, 6686, 6628","5058, 6176, 7467, 5913, 5218, 5216, 7379, 6916, 7390",3.1353398483899166
ID379624389,2,"6586, 7638, 6080","5154, 5417, 7687",6.075575133037113
ID993686207,4,"5269, 7858, 6643, 6970","5985, 7066, 5843, 7699",5.579978742446378
ID297440760,4,6030,7443,2.4429821200439688
ID48387522,2,"6370, 7050, 7264","7196, 5662, 7898",3.054384218384303
ID645216706,Not specified,6585,7986,5.145071769239139
ID977339199,Not specified,"6457, 7810, 7289, 7949","5356, 6822, 7430, 5530, 7400",4.980957388071908
ID592757559,2,"6563, 5239","6071, 7625",5.414532978454622
ID566792664,3,"7915, 5091, 7833","5942, 7887, 6959",6.494181271512083
ID34507766,2,6297,6125,5.835679713518996
ID89257708,4,"6627, 6394, 7781","6588, 5184, 5093",5.784042618408318
ID609589707,Not specified,5822,"6238, 5387",1.213905995121503
ID31682304,2,"7306, 6216, 6091, 5387","7906, 6258, 5545, 5446, 6602",1.0479832197797365
ID171502765,1,5905,"6078, 7200",3.1945757753612676
ID45912124,5,6230,"7512, 5687",5.9185672610873485
ID631605125,Not specified,"5787, 6967, 6284, 6119, 6361, 7744, 6937","7013, 5862, 5899, 5193, 6524, 6106, 7968, 7363",4.106884680163587
ID152246530,1,"6771, 6158, 6339, 6201, 5997","5244, 7420, 6444, 6154, 6910",2.694163803676441
ID84150367,Not specified,7128,6587,2.1524277958222826
ID631560216,3,"5771, 7031, 5660, 5725","5397, 5578, 7421, 7344",4.997778664748549
ID206442611,2,"5132, 6360, 5436, 5092, 7628, 7488, 5191","7267, 7232, 7431, 7663, 6203, 7309, 6988, 6934",2.9058888947576063
ID549189334,1,"6108, 7620, 7433","6742, 7777, 6958",2.951159827093074
ID247575985,2,"6570, 5998, 7074, 7916, 7326, 7144","5172, 7105, 6194, 5270, 6808, 7041",5.730965723630067
ID917297417,4,7927,6181,6.919918363870835
ID532481462,2,7988,"7227, 6404",8.832964189605493
ID898716567,2,7071,5169,3.6113033409362334
ID93820498,Not specified,"5033, 7008, 7462, 5609, 5703","5795, 7094, 5671, 5138, 6455",2.068148209671496
ID257777874,5,"7422, 7025, 7095, 5231, 5098, 6054","6834, 5267, 7267, 7346, 5152, 5603",2.763425012275404
ID806969420,Not specified,"7597, 7991, 6868, 6978, 6549, 6669","6717, 5783, 7230, 5614, 5820, 5121",3.781056559673289
ID376829995,2,"6759, 5899, 5030, 6045","6162, 7555, 6873, 7244",4.3437535265838445
ID941202776,5,6439,"6294, 5047",2.628800609740489
ID128117051,3,"6219, 5141, 5420, 6236","5682, 7011, 6407, 6990, 6330",3.5110867770977094
ID901701786,Not specified,7718,6811,2.3321432952537324
ID464030874,5,7219,6891,0.4599465053135683
ID967616384,1,"5523, 5414, 6459, 5177","6332, 5757, 5446, 5175, 7773",4.332091173391889
ID708823873,Not specified,"5197, 6310, 6433, 5823, 6002, 5096","5369, 5605, 5950, 6190, 7447, 7267",3.4185279242045965
ID966275940,5,6966,"5767, 6237",3.843001262331565
ID54359381,5,5196,6009,4.965247271590011
ID208197030,3,"5882, 7581","5042, 7140",1.9627863495616156
ID87053679,5,"7532, 5650, 6190, 7346, 5459","7107, 7505, 6203, 6938, 7509",5.3038914140714075
ID129365886,Not specified,"5338, 5005, 7309","6993, 7873, 6632",2.7154155265488877
ID800273584,2,"5700, 7635, 5834, 5125","6209, 7577, 6755, 7529, 7557",2.6686646791665787
ID153941029,4,"5267, 5067, 7551","7990, 7770, 5588",3.9290320460121433
ID794104625,Not specified,5166,"7554, 6098",5.184632046753036
ID928445774,1,7947,5217,3.3025650283720633
ID656508887,1,5618,"6214, 6182",5.765701001162228
ID980096030,3,6009,7215,5.776496847633268
ID471840399,Not specified,"7906, 5846","5709, 5263",5.254793826948087
ID265342705,3,6919,"5713, 6338",6.693179489236818
ID152520912,4,"5880, 6081","6072, 7464",6.564096940380961
ID589288220,1,5394,5207,5.401863040435474
ID663814930,3,"5531, 5211, 6506","6714, 6345, 6738",4.559108443000286
ID522626325,5,"6888, 5150, 6557, 6833","7866, 6475, 5234, 6269, 7163",5.337440640672735
ID4058250,1,"5412, 7315, 5289, 7964","6384, 5534, 5334, 7138, 6189",2.1350821762688725
ID289958784,3,"5773, 5677","5973, 7837",3.427355338169514
ID447593601,2,7972,7103,3.8002706839218847
ID24192767,Not specified,"7192, 5355, 5946, 7704","5302, 5815, 6334, 5091, 5088",3.124102334901601
ID982401420,3,6425,5231,3.262787468236552
ID720162048,Not specified,"5915, 6490, 5920, 7572","6164, 5273, 5631, 6352",4.155931643911444
ID654672407,4,5711,"7524, 7738",1.6732213752348883
ID32907223,4,"6683, 6825, 5658","7379, 5279, 6392",3.3934693288756392
ID405900187,3,6379,5696,4.737329571241871
ID714766450,Not specified,7501,6402,5.416824164886675
ID855030043,3,"6116, 5024, 6657, 5854","6176, 5190, 5419, 7550, 6059",2.0705301952631987
ID718542656,5,"5786, 7759, 5774","6966, 5865, 7582",1.9316136562760835
ID869116709,4,6940,6567,5.653943497693424
ID413586315,3,"7817, 5037, 7170, 6538, 7657, 6653","5517, 5252, 6724, 6782, 6124, 5017",2.3933412231829947
ID42608588,1,"5795, 7634, 6823, 5800","5836, 6685, 5486, 5818, 7782",3.5892277583095105
ID427673566,5,"7757, 7186, 5003, 6906, 7181, 6747, 7964","5379, 6786, 7273, 6576, 6773, 7195, 6599, 5942",1.7472151120157853
ID602396754,3,6019,6804,3.101035212820689
ID87261968,Not specified,6656,"5608, 6516",8.513134016203512
ID267321325,1,"5909, 5496, 5874","7160, 6422, 6625",1.909618443498528
ID373258632,Not specified,"7942, 5815, 5299","6718, 7730, 5659",2.2619845286492173
ID614205359,4,6379,"5342, 5649",5.433691494600694
ID426028894,4,"7683, 7172","7796, 7582, 7087",6.105926007333439
ID821914083,3,"5964, 7305, 6193","6182, 6214, 7165",1.846761877786722
ID220754482,Not specified,5060,"5464, 7222",5.323984060511409
ID277749694,5,7104,6384,2.7648570193942636
ID198761563,5,"6845, 7397, 7245","6886, 5582, 7211",3.2762426316935493
ID620904502,4,"5403, 7182, 6359, 7525","7260, 7270, 7580, 7342",1.8662069512236767
ID270295474,Not specified,6303,6036,3.396876744732265
ID469768328,Not specified,7862,6172,2.456885683383504
ID28545787,5,"7590, 6682","6090, 7585, 7031",2.171902876197948
ID576586965,Not specified,"6950, 7016, 7095","5346, 6670, 6116",3.576898971760262
ID779155546,5,7225,5536,1.6954199565738133
ID902934211,1,"5254, 6489, 6762, 6435, 6089, 6123, 6552, 7874, 7812","5890, 5569, 5066, 7835, 5070, 6138, 7999, 6065, 5591",4.201084772678602
ID160180441,4,"5836, 5150","6104, 5976",2.990636508489179
ID7483845,Not specified,6064,6300,6.273674571394562
ID566918730,2,"6773, 5627, 7425, 6268","5021, 6482, 7067, 7641",5.517751085569969
ID631041286,4,"7380, 7810, 7852, 5037","5643, 7624, 7096, 6301, 6314",6.1019752099133
ID388552346,3,"5629, 7896","6384, 7286",5.810860784208227
ID447076890,Not specified,"6744, 5871, 7835","6348, 5253, 6475",1.5537731575144058
ID758706189,5,6899,6642,4.269912171415081
ID286788783,4,"7231, 6468, 6542, 6070","5726, 7983, 5671, 7188",1.1411255028956135
ID525813705,1,"7133, 6970","7870, 5144",6.839928012413998
ID899713692,5,"7031, 6922, 5853, 6483, 7980, 7211, 6969","7030, 6944, 5285, 5517, 5120, 7865, 5020, 6746",1.4212925118380826
ID610146836,2,6090,"5937, 7980",4.798248406596649
ID935434594,Not specified,"7042, 7614, 5428, 7330","7748, 5058, 6959, 7424, 7425",0.5026792212482838
ID873458417,2,6248,6253,1.6424172353491495
ID109194057,4,"6263, 6995, 6606, 5679","6589, 7596, 6707, 5897",2.928766719646065
ID308387080,3,"5865, 5173, 6733","5440, 5648, 7589",1.3762063045023465
ID523393765,Not specified,"7036, 7775, 7355","7871, 7329, 6003",2.812615704162971
ID500007632,1,"7527, 7497, 7902","6033, 6109, 5765",1.976157928022477
ID622183202,5,"7286, 7924, 7621, 7491","5367, 5328, 7464, 6430, 6660",1.6340742720742918
ID13747945,5,"7607, 6613","7251, 6281",6.354269392783899
ID440929315,Not specified,"6296, 6504, 5780, 7311, 5818, 7272","7365, 5933, 5790, 5988, 5418, 6080",3.9296510580473325
ID264939406,2,6115,7143,2.0082398690816854
ID815322278,4,"6997, 7572, 5915","5362, 5437, 7919",3.6848225145391353
ID162601720,2,"7152, 6614","6618, 7526",6.231331228278709
ID92984699,1,6375,"7251, 5173",3.6856912790287475
ID761605179,3,"7431, 5364, 7262, 5792, 5994, 5701, 7525","5996, 5971, 7825, 5736, 6422, 6037, 5947, 6270",4.437508576559026
ID892547183,3,"5157, 6791, 7287, 6467","6036, 6558, 6020, 7694",2.8200013823986594
ID357628322,4,"7516, 6807","6638, 7504",1.0920464433591301
ID244456346,4,"5525, 6482","5565, 7474",1.1191334999792106
ID80132192,1,"5789, 6008, 5220","6723, 7081, 7907",1.9847826933441322
ID68769530,Not specified,7104,"5161, 7851",6.663066786956196
ID752600433,Not specified,5920,"5768, 6433",1.6004951146225812
ID850629347,3,"5270, 5173, 7683, 7143, 6466","7712, 6469, 6573, 6175, 5205",4.123269972782721
ID207740664,4,"6519, 5209, 7017","6007, 5830, 7781",3.6426513905455917
ID666720898,1,"6814, 5752, 6715","7422, 6493, 6808",2.2936163183924454
ID787768986,4,"6847, 7944","7293, 5214, 5921",3.8718245390010417
ID192113327,Not specified,"7249, 6786, 7501, 5112, 6729","6110, 5558, 6192, 6965, 6670",2.3761073649782705
ID887787075,2,"6235, 6872, 5034, 7014","6111, 6036, 5298, 6845",3.118138513914703
ID467399111,2,"5105, 5783, 6570","6682, 5142, 5406",3.8285927279935392
ID701668135,3,"7667, 6503, 5899, 7152","7356, 7686, 6430, 7198, 7383",2.717680596782065
ID609767059,5,"6995, 5076, 5515","5245, 5199, 7167",3.412658073217328
ID686388353,Not specified,7765,7766,0.963825515201953
ID60684451,Not specified,"7477, 7907, 6622, 7964","6184, 6826, 7543, 6638, 5375",1.5052799126866172
ID400206412,Not specified,"6334, 7228, 6081, 7533, 7308, 5043","5101, 6610, 5372, 6315, 7720, 5673",3.8750343286625637
ID163743867,4,7451,"7471, 5560",0.0
ID657539189,Not specified,6346,"6465, 6970",3.7308582508333723
ID456385581,1,6156,5451,7.628877780281116
ID495611023,4,6539,7233,3.164937488929468
ID953517088,5,6755,"7470, 7253",1.6188244890222463
ID541158921,Not specified,7001,"7231, 6552",5.256485016676841
ID294724723,3,7989,5190,6.319409808095774
ID623249648,4,7873,7323,3.4577499691085336
ID575407280,3,7357,"7420, 7981",3.1925507757247904
ID943909520,5,7888,7259,1.803703925438956
ID236838693,3,"5546, 5165, 6117, 7496, 5826, 5588, 6315","6730, 5424, 7882, 7418, 7424, 6803, 5046, 5391",1.5888507731591022
ID761834903,2,"7017, 5855, 7540, 5167, 7040, 7717, 7384","7575, 7482, 7220, 7148, 5926, 6757, 7518, 6731",2.963196839608341
ID972383360,Not specified,"6305, 6764, 5360, 6292","5695, 6131, 7999, 6404, 7212",2.2914852104525365
ID742529006,3,7466,6068,1.1648825238744438
ID475678241,3,7175,7945,4.670330058433647
ID483431411,3,6491,6831,4.056194146425175
ID678361190,2,"7491, 7183, 5027, 5931, 5050, 7451","6249, 5007, 7570, 6729, 6393, 6439",1.88630415522202
ID576611476,3,"7129, 6892, 7971, 6997, 5674, 5034","7100, 6606, 6137, 6233, 6113, 7317",7.131190660216222
ID818108262,4,7328,5086,2.573613448847036
ID962252817,4,"5190, 7279, 7371","5396, 7345, 7045",5.7792970655457205
ID225349257,1,"7601, 5722, 5935","6723, 5465, 5309",5.611427944965567
ID53390331,Not specified,5464,6779,1.1926930865120449
ID489978449,3,7814,7165,6.508347425662778
ID410750955,1,"7344, 5779, 7421","7278, 7684, 7806",1.9836620629100465
ID681475496,1,"5447, 5117, 5111","7026, 5713, 6065",3.590112353729283
ID275667520,3,6613,7568,7.835290183852025
ID509767886,3,"6116, 5549, 5369, 7213","5418, 5782, 7293, 7854, 5907",3.1908357968742806
ID299372308,1,"5298, 6445, 6020, 6845, 6831, 6690, 7590","6373, 5056, 6590, 6157, 5190, 5760, 6403, 5732",4.160498429546772
ID451930269,5,"6517, 7282","7190, 5708, 7429",5.5705657688502175
ID969582490,Not specified,"5385, 5479, 7196","5785, 6510, 6837",1.5468874614806483
ID586705711,2,5514,"5546, 7516",3.3758317348952533
ID648363885,1,5533,5496,2.2838975444800482
ID871519777,5,5658,"7432, 7451",0.535023869378044
ID684625205,1,"5737, 7168, 6218, 5918","6085, 5319, 6313, 6348",2.9368077901423613
ID111148655,3,5046,6773,2.438167570116115
ID120468695,2,6038,7834,3.82127644424999
ID723542771,4,"7672, 7163, 7299","5172, 7839, 7817",4.447695260081454
ID482937789,1,"5525, 5565, 5979","7654, 6714, 6738",5.25704653691318
ID554218131,3,"7419, 7151, 7679","7064, 6087, 7988",1.8113565650326648
ID212780677,1,5568,7130,5.342036173318022
ID341487880,Not specified,5363,5791,5.79012204852776
ID314412889,1,"6473, 6350, 5996","6380, 6942, 5821",5.085420433949988
ID618560413,1,"7222, 7145, 5060, 5731","6145, 5781, 6400, 5730, 5973",5.316430809692498
ID770740,3,7012,7065,3.311807576062319
ID328978676,1,5479,6810,3.815647436284077
ID760925635,3,"6593, 6655, 5995, 6654, 7400","5578, 7728, 6887, 5622, 5015",4.677330957099045
ID393369194,Not specified,"5599, 5407, 7853, 6626, 7568, 5872, 5790","5217, 6750, 7529, 5135, 6980, 6430, 6984, 5579",3.3870258028429694
ID632706016,1,"5500, 5889, 5106","6813, 7662, 7236",2.3579125154882337
ID217586857,Not specified,6287,"7427, 5069",5.091042523080511
ID81279366,2,"6485, 6390, 7409","6687, 7253, 7638",5.679639757432622
ID860501024,Not specified,"7201, 7746, 5994","6199, 5132, 6453",4.410955003006335
ID140449678,5,"5326, 5526, 7068, 6658","6785, 6178, 6462, 6754",5.7350792765704295
ID544508613,5,"7355, 7098, 5663","5575, 7847, 5308",5.698992849250907
ID143357616,4,"6845, 7637, 6815, 5552","5282, 5280, 7316, 6124, 6412",4.8172426864115945
ID71672786,2,5489,6937,2.3274134389796837
ID966449896,2,6749,6222,0.19962231123619034
ID617188725,1,"5167, 6247","5419, 6015",4.475799011696773
ID136298552,1,6776,7077,5.400921854004797
ID558559838,5,"7264, 7495, 6671","7530, 5942, 7867",1.8867471167915724
ID303302710,2,"5426, 5347, 6406","6664, 6377, 7033",2.2172970655838635
ID811373414,3,"5974, 5412, 7087, 6200","6110, 6781, 5909, 5521",4.213464294636964
ID420544829,5,5497,"6176, 6801",0.0
ID905128080,5,7784,5523,1.756568345809939
ID959246687,4,"5685, 6266","7140, 6627",2.9144710055464422
ID796317461,3,"5671, 7066, 6297, 6302","6966, 6234, 7016, 6816",3.1065694766164715
ID421639468,2,"7925, 6341, 5516, 6496, 6497, 7605, 6384","7177, 6747, 6841, 6817, 7518, 6837, 7183, 6757",5.366850723830564
ID667818605,Not specified,"5317, 5085, 5896, 6251","6248, 5341, 5431, 5885",0.7043186701421069
ID876968635,Not specified,"7179, 6740, 5941, 5555, 5717, 7260, 5241, 5641, 5992","6305, 7473, 7166, 6976, 7162, 6226, 6749, 6068, 5179",2.3598177709772776
ID975281571,Not specified,"7944, 6513","7695, 6083",1.7753270787409803
ID707329809,1,"5597, 7916, 5838, 5988","5577, 7529, 6539, 7233, 6933",4.080812165257245
ID180840280,1,"6782, 5299, 6308","5383, 7504, 7312",2.548313814672874
ID777046482,3,"6350, 6572, 7122, 5022","7297, 6630, 7689, 5353, 7286",2.265216842358222
ID278208939,2,5645,"5280, 7904",2.063931768970307
ID707129575,Not specified,5752,5740,1.9888547316995893
ID249338938,1,"7865, 7830, 5252, 7493, 7259, 7269","5858, 7697, 7192, 5230, 5271, 6354",6.762418890939814
ID57117704,5,7832,"6923, 5724",1.2605486753197344
ID68029213,4,6880,"5628, 6544",0.2916302273510094
ID921978193,3,"5775, 5298, 5404, 7854","5696, 5728, 6074, 7156, 6468",3.047950389757206
ID67253798,4,5831,7036,2.563840774913676
ID433968645,5,"5231, 5767","5974, 6641, 7025",5.55349136621834
ID314336905,1,6055,7493,7.486184362791972
ID698018383,2,"6240, 6118, 7821, 6306","6194, 6055, 6022, 7591, 6253",2.0009398837189787
ID482642988,2,7299,7046,2.4379300497640903
ID886360641,2,6873,6970,4.449965700762096
ID286649910,4,"6532, 5241","5452, 6784, 5343",2.141522925621362
ID712489465,4,"6613, 7173, 5288","6480, 5335, 6823",4.043944307584354
ID588987156,2,"6129, 6707, 6458","7605, 7273, 6881",4.825069774392198
ID698429881,1,"6874, 5843, 7320","5722, 5515, 5862",2.597228607308876
ID568766361,Not specified,5416,6894,3.6071417557038803
ID662811003,Not specified,6408,5667,5.121282361428292
ID611056236,2,"5851, 6323, 6556, 7255","5385, 6579, 5096, 6140, 7996",2.7417784969257797
ID847595147,2,7864,6123,1.171078417786191
ID810101667,4,"6388, 6315, 6979, 7658","5961, 6942, 6810, 6559",3.2511403596228314
ID470587403,4,6073,5390,5.726054439294422
ID204534177,4,"5948, 6864","6762, 5767",2.9078483404412974
ID802431774,4,"5618, 6128, 5308","5950, 7742, 5650",4.372738955944295
ID308647827,5,"7938, 7627, 5195, 5395, 6060, 6729, 5415","7799, 7273, 7553, 5214, 7624, 5910, 7803, 5321",4.859802048326595
ID415961258,2,"5211, 6973","6188, 5471",2.6987438187486834
ID722513358,3,6331,5146,4.180919098262378
ID649317940,3,"5551, 5668, 5312","7273, 5776, 5415",3.720314748406483
ID768078560,1,5820,5018,5.191689309628504
ID331633572,Not specified,"7019, 7023","5363, 6626, 7399",4.195888709686734
ID176092736,2,"6005, 5292","6510, 7183",1.174599437708533
ID406158653,2,7317,7741,2.901542231968445
ID659027138,4,7780,7246,3.8777419596385645
ID47529642,2,"7987, 7628, 5673, 5410","5158, 5014, 6900, 5906, 5715",6.58337445245397
ID748090519,3,7257,7711,2.353862710974359
ID28099078,Not specified,6764,"6842, 5447",0.0
ID629575697,5,"7715, 6084, 6903, 7199","5974, 7481, 7611, 6807, 6013",2.4837780250907313
ID662733124,3,"7110, 6918","7805, 7592",4.947386576038836
ID204286980,4,"5107, 6425","7812, 6119",4.9613794325713325
ID56963955,4,"5858, 7654, 5421","6987, 6871, 6329",7.033248348504252
ID797857317,5,7906,5084,1.4736248895046473
ID42240669,1,"7394, 5732, 7454","5545, 6818, 5446",2.2184274319606963
ID763127412,4,"6427, 6699","5600, 6051",3.1807251770913636
ID746637579,5,"7016, 5664","7570, 7249",7.04678899877597
ID267858446,Not specified,"6290, 7817","5817, 5482",2.5629185345497216
ID937256240,4,5893,6245,0.0
ID393094051,3,"7581, 7697, 6224, 5890","5532, 7457, 6564, 7567, 7899",2.637629722910548
ID179451570,2,"7410, 6934, 5060, 6103","5962, 7825, 5037, 5487, 5728",3.3743501752403744
ID162123565,4,"7474, 6389, 7623, 5102, 7095, 6733","5901, 6505, 6654, 6067, 5228, 5077",5.592491090217913
ID374511080,3,"6170, 5456, 6585","6926, 6040, 7579",6.663514467896154
