Book ID,Book Genre,Barcode,Difficulty (Reader suggested),Number Of Words,Price (2017),Price (2018),Most Sold At,Number Sold
6797,3,#3-444586,5,2189,9.657125066924593,10.641102690201153,EduBooks,1780
6798,20,#20-349048,5,3043,24.127988699848338,25.30436589164202,Level 5 Daniel Shop,4892
6799,9,#9-307244,5,311,3.1967781524828505,3.191256278315212,DHC-Online,2271
6800,15,#15-387533,1,1659,18.025251623350577,19.898907208902862,PythonBooks,4554
6801,0,#0-451364,1,4627,12.251471736114384,12.368521276987728,EduBooks,3178
6802,1,#1-494576,2,2201,38.77042428315002,39.00313733454286,Level 5 Daniel Shop,4104
6803,26,#26-480105,2,2503,16.882621928360393,17.62851654036438,EduBooks,1161
6804,2,#2-347449,4,193,31.41429892719107,32.25184223344922,Level 5 Daniel Shop,1261
6805,11,#11-301237,4,3979,5.648640614526308,6.706879668212787,PythonBooks,3290
6806,0,#0-472765,3,3494,26.30721521382716,26.521089781259942,DHC-Online,3009
6807,6,#6-379592,2,2703,16.05951293707181,15.669240120826576,EduBooks,1229
6808,28,#28-454352,2,155,42.1829594195459,43.02229116682699,DHC-Online,1058
6809,13,#13-359994,4,1871,34.240676330967275,34.826278736014835,Daniel's Bookshop,1679
6810,5,#5-328117,3,2370,30.071586179098873,31.879977194971147,EduBooks,3353
6811,4,#4-398404,3,3876,48.02083268907917,49.58993961680492,Level 5 Daniel Shop,332
6812,14,#14-319898,1,1843,18.17984949716384,20.063714077886672,DHC-Online,3931
6813,17,#17-315028,5,3329,34.03344298898441,35.172938772205505,Level 5 Daniel Shop,3808
6814,27,#27-407327,3,1298,32.67310141867306,32.830822646163405,Level 5 Daniel Shop,552
6815,27,#27-424150,4,4820,3.0217767000930014,3.1928872487035695,PythonBooks,2649
6816,28,#28-328173,1,205,1.0345282194017917,0.9173085890393649,Level 5 Daniel Shop,2323
6817,30,#30-450531,3,958,8.507537264785098,9.688522017350465,Level 5 Daniel Shop,130
6818,1,#1-322276,1,1187,13.971492554159198,15.132258892550349,PythonBooks,718
6819,17,#17-445991,3,4740,5.172580809675079,4.838953289449738,Level 5 Daniel Shop,1920
6820,4,#4-468578,4,3077,49.03339846404957,49.147587798434024,Level 5 Daniel Shop,1600
6821,7,#7-477361,5,4053,1.4734528158759432,3.357006271194829,DHC-Online,4112
6822,5,#5-357612,2,2552,14.863382557381208,16.254822660061535,DHC-Online,2247
6823,16,#16-491542,2,3534,37.680803219116946,39.52814499566038,EduBooks,1868
6824,10,#10-493488,3,1803,40.44659244699229,42.40616434795024,EduBooks,2756
6825,3,#3-495775,3,3729,19.11121233451286,19.837856874448022,PythonBooks,3091
6826,22,#22-400664,4,4486,24.813109714846018,24.788712138210226,PythonBooks,4527
6827,23,#23-453102,2,1686,22.281296514404882,21.785283181973814,Level 5 Daniel Shop,1007
6828,11,#11-461537,4,4014,27.445672398570625,28.82443782674059,Daniel's Bookshop,1546
6829,1,#1-373901,2,1688,6.4098834763797825,6.720562085986303,DHC-Online,3660
6830,1,#1-315427,2,3113,32.750643122582126,34.17560121673266,DHC-Online,2865
6831,27,#27-350105,1,1179,9.594370004219565,10.65910533318928,PythonBooks,1183
6832,23,#23-341465,1,3568,20.058000877723067,21.164379301626678,DHC-Online,4493
6833,20,#20-388682,5,1752,45.443700991792944,46.49540527082089,PythonBooks,2989
6834,8,#8-361574,4,3458,28.142004866324122,28.724508227439422,Daniel's Bookshop,3294
6835,1,#1-424927,2,4895,26.984717672828467,27.392768923999334,Daniel's Bookshop,135
6836,11,#11-437869,1,2191,20.14121370159863,20.466039361710486,Daniel's Bookshop,1782
6837,30,#30-465042,2,3399,46.47763429886485,46.02065385136537,DHC-Online,1791
6838,8,#8-393379,2,3426,6.01294370942399,7.84600948596844,PythonBooks,767
6839,19,#19-417912,4,3150,19.891412496351705,21.56851774817551,DHC-Online,1577
6840,13,#13-394778,4,4726,37.254741005932104,37.11910554369016,Level 5 Daniel Shop,2351
6841,22,#22-300838,3,628,6.741953805220214,8.331011737482928,Level 5 Daniel Shop,2080
6842,11,#11-338109,2,2126,4.495021889611432,5.84446286557077,EduBooks,1930
6843,26,#26-392501,2,3787,12.940189984163492,13.315738802224624,DHC-Online,2240
6844,2,#2-487332,2,1871,13.867638660777756,15.10657041001895,Daniel's Bookshop,1765
6845,27,#27-428723,3,1179,25.212600651230055,26.702987588794095,DHC-Online,3965
6846,13,#13-438352,2,843,39.863346336634436,40.951686119277284,Daniel's Bookshop,2991
6847,12,#12-486576,4,4815,10.282704884774814,12.232708830988164,EduBooks,647
6848,25,#25-310834,2,2500,42.61281010444612,42.985829371133896,EduBooks,4979
6849,4,#4-393386,2,1731,25.122126747544346,26.74008491503679,EduBooks,238
6850,19,#19-470458,1,2162,28.144683962995202,28.459827529427987,Level 5 Daniel Shop,248
6851,2,#2-406550,3,728,49.187441601200156,49.07496312737852,PythonBooks,2167
6852,5,#5-418560,3,4188,2.0477117937530633,2.585183536919346,Daniel's Bookshop,3477
6853,1,#1-417809,5,4727,40.38491566120497,40.9359070636337,DHC-Online,1831
6854,21,#21-372987,5,1106,47.72781945637672,47.27342812483178,EduBooks,4823
6855,4,#4-477107,5,4698,40.74714713593678,42.02341425532186,DHC-Online,3452
6856,30,#30-464167,3,306,17.764609237859872,17.868935693490705,DHC-Online,649
6857,11,#11-423116,3,3401,21.465039312163743,21.972279280581958,Level 5 Daniel Shop,568
6858,5,#5-378719,4,275,4.524771535183866,4.458307686803423,Level 5 Daniel Shop,3313
6859,29,#29-346255,4,3011,46.18898616572192,47.01120876730654,Level 5 Daniel Shop,415
6860,17,#17-405748,5,4871,28.88371416285024,29.9410170860817,Daniel's Bookshop,2087
6861,6,#6-381049,3,1893,3.618550597800507,5.3618829265071675,PythonBooks,3712
6862,2,#2-354973,4,4320,29.42404081445995,30.037955835984032,Daniel's Bookshop,2214
6863,10,#10-310126,3,2679,23.32916847844917,23.891497900824852,EduBooks,2306
6864,28,#28-490991,5,4552,17.678890769689563,19.054904173457466,DHC-Online,2922
6865,15,#15-402113,3,559,12.136496534397855,13.561830714126927,EduBooks,686
6866,29,#29-413432,1,778,34.421533720494146,36.045064005862756,PythonBooks,3877
6867,13,#13-348341,1,4718,49.814232463950106,51.73807018260996,DHC-Online,1099
6868,25,#25-328956,2,1051,4.351676653972798,5.6902735329678045,Daniel's Bookshop,3075
6869,0,#0-354249,5,2484,9.993118377748651,10.939352326445638,DHC-Online,2985
6870,5,#5-309222,2,4733,16.689654869013022,16.932138286638086,DHC-Online,2418
6871,3,#3-423990,5,1786,21.524477418068454,22.030013304062013,PythonBooks,1059
6872,20,#20-348330,2,2730,44.08675533900656,43.920163210479515,Level 5 Daniel Shop,1528
6873,20,#20-321182,2,288,43.962390734368356,45.3434836303495,Level 5 Daniel Shop,3388
6874,16,#16-320868,4,2782,32.274898458420736,31.896341936007477,EduBooks,1206
6875,20,#20-494682,3,382,36.746269783804294,37.863119647371235,DHC-Online,769
6876,19,#19-352509,2,2584,46.20231891869786,48.1847479010726,DHC-Online,4356
6877,16,#16-368102,5,4053,13.210010881647706,14.43792004357569,EduBooks,176
6878,26,#26-309379,1,4603,12.478921428788997,13.379633872075022,EduBooks,1722
6879,20,#20-472713,5,1531,39.28570863473046,40.71409594162546,Daniel's Bookshop,1286
6880,26,#26-347418,3,4999,17.37273155551764,18.234228346145493,PythonBooks,2084
6881,22,#22-307622,4,663,45.64911547208871,46.61121162298832,Daniel's Bookshop,4611
6882,16,#16-373822,2,2723,28.476462444040525,28.12971503649776,DHC-Online,535
6883,2,#2-323566,1,996,12.499414902876373,12.859732858965286,EduBooks,3124
6884,0,#0-396788,5,3908,1.8912348600972555,1.5216552651930024,EduBooks,3376
6885,17,#17-355850,4,971,47.087587425259194,49.053844553027325,PythonBooks,3751
6886,4,#4-350770,3,1435,33.54202592181589,34.988381025128376,PythonBooks,4417
6887,2,#2-360779,4,3996,11.244218938689949,11.98165385889116,EduBooks,2544
6888,2,#2-479687,5,3861,25.486760858761983,26.23951929622398,Level 5 Daniel Shop,283
6889,11,#11-467394,2,198,49.10860571706583,49.64535293298002,DHC-Online,2771
6890,20,#20-300015,1,3389,12.388012618765643,12.109868697686046,DHC-Online,3511
6891,16,#16-339943,4,4231,4.760090968081383,5.228012668994362,PythonBooks,4631
6892,7,#7-324675,2,4661,15.12480374248344,15.522010076669169,DHC-Online,268
6893,21,#21-401414,5,1498,27.012170474361124,27.429422043690728,Level 5 Daniel Shop,269
6894,6,#6-374775,2,4713,47.323072633477985,48.8478855609315,Daniel's Bookshop,2650
6895,19,#19-479990,4,249,37.4478755877131,39.41860993628404,DHC-Online,802
6896,13,#13-354216,3,1797,39.17418153952178,40.77947692477075,EduBooks,4637
6897,7,#7-429243,2,3623,17.626276771836473,17.93092249030226,PythonBooks,3913
6898,1,#1-341606,1,776,17.008364791509834,17.918451706959505,DHC-Online,4330
6899,9,#9-496407,4,1221,22.09330929303012,24.06144959198681,Level 5 Daniel Shop,2908
6900,18,#18-310615,4,1075,9.218484246598347,10.67736315158443,DHC-Online,2622
6901,5,#5-307669,5,987,18.124900273684162,18.397759896575387,Level 5 Daniel Shop,2492
6902,9,#9-486602,4,2480,38.92039807864356,40.628857805337894,EduBooks,3222
6903,11,#11-409935,2,3937,37.997273503554695,37.683383175579095,EduBooks,2504
6904,28,#28-433253,1,1422,30.056584572423073,31.201006464564326,PythonBooks,3352
6905,16,#16-315090,3,3879,11.323230003289206,12.166479835368612,PythonBooks,1913
6906,19,#19-432379,1,1427,16.603176204262883,17.747003152743805,Level 5 Daniel Shop,4758
6907,3,#3-392108,4,2224,32.10146305457099,32.7951871677351,DHC-Online,360
6908,16,#16-392586,2,4310,39.68354371262088,39.27472887056337,Level 5 Daniel Shop,4448
6909,7,#7-447764,1,2884,38.21978868269415,38.32367696612258,PythonBooks,1565
6910,15,#15-429477,2,1337,17.29798140548558,19.241730983666766,PythonBooks,3905
6911,29,#29-474045,3,409,19.1996162967939,20.086553192393644,Daniel's Bookshop,1763
6912,24,#24-344057,1,3316,34.875555719177555,35.909052036257215,Level 5 Daniel Shop,1621
6913,19,#19-310502,4,2305,44.99050169687071,45.174598305940215,EduBooks,1163
6914,28,#28-335901,4,2452,11.242789056717475,10.762455212702937,Daniel's Bookshop,3168
6915,29,#29-319466,2,3511,37.11604390735738,38.21593922277592,DHC-Online,4568
6916,21,#21-351594,2,3944,29.238646040072314,30.754052559219254,PythonBooks,1674
6917,16,#16-426973,1,149,48.805517551757966,48.51944689089717,DHC-Online,1867
6918,1,#1-489160,4,1506,21.35435150106524,21.79740709527238,Level 5 Daniel Shop,2291
6919,5,#5-418740,1,1770,12.797126498176372,12.964990596083638,EduBooks,3067
6920,30,#30-326580,2,3744,43.51316264684497,44.31185050021108,Daniel's Bookshop,590
6921,0,#0-315096,4,4285,21.297691898309324,23.24582586418301,DHC-Online,1557
6922,14,#14-368733,1,942,31.609510267364087,32.856227028905565,DHC-Online,3368
6923,25,#25-360276,2,3113,38.60671510877921,40.33573498683641,Daniel's Bookshop,3938
6924,12,#12-371330,3,3219,33.24515062416953,33.77115044878786,EduBooks,3218
6925,3,#3-389826,5,4972,40.89604028694207,42.20789330162574,DHC-Online,397
6926,30,#30-330219,3,2808,23.080131699076194,23.268386299417255,DHC-Online,3221
6927,18,#18-396014,4,3061,23.188691374933786,24.171648032762743,PythonBooks,1951
6928,26,#26-467881,1,2671,36.649188816626896,37.28606648627417,Daniel's Bookshop,2871
6929,8,#8-403016,2,3427,49.709837317277334,49.593113631448766,PythonBooks,3853
6930,9,#9-422304,2,1904,17.882304210057406,17.720710585568987,Daniel's Bookshop,730
6931,24,#24-453256,2,1928,38.053742404869894,40.02314548902304,PythonBooks,4223
6932,14,#14-370715,3,4357,27.71118936399968,29.213141850391914,Level 5 Daniel Shop,2728
6933,13,#13-348754,5,4527,6.262192270771286,6.174671877292388,EduBooks,3196
6934,30,#30-308677,5,2571,34.427421539608495,34.24668638377865,EduBooks,3116
6935,3,#3-369686,2,3447,1.0029745578163285,1.8116618218623173,PythonBooks,3180
6936,21,#21-446847,2,973,41.10387984137649,41.953186319123915,Daniel's Bookshop,3331
6937,26,#26-426583,3,2429,9.152556831556605,10.524690080370084,EduBooks,2212
6938,30,#30-357725,4,2750,36.6554972180738,37.81960281803189,Level 5 Daniel Shop,2416
6939,22,#22-479066,3,1510,24.27783686872291,26.032371272214064,PythonBooks,4981
6940,12,#12-362447,5,2202,10.12422528822451,9.726186835000401,Level 5 Daniel Shop,1060
6941,30,#30-386200,5,617,15.887519347139248,16.817467191955494,Level 5 Daniel Shop,3271
6942,5,#5-433749,3,119,21.535096748321305,22.62855909566044,DHC-Online,2964
6943,1,#1-442344,4,169,13.132517850531038,12.716521385166194,Level 5 Daniel Shop,4164
6944,19,#19-308529,1,2299,19.374023530294714,19.251902804522555,PythonBooks,3320
6945,15,#15-451518,1,2157,5.1217873236006,6.6306905578724695,Daniel's Bookshop,2208
6946,16,#16-498342,4,3124,29.827247194726326,31.024354629470693,PythonBooks,3934
6947,14,#14-306729,2,809,9.853143095572849,10.295282467758126,DHC-Online,1022
6948,12,#12-350188,3,2325,37.071509406910536,37.29353298451144,DHC-Online,2803
6949,10,#10-363969,2,3483,46.01919531155801,45.611328992654,Level 5 Daniel Shop,2763
6950,28,#28-409128,3,3169,34.38323714450477,34.49558076835505,Daniel's Bookshop,1924
6951,8,#8-419599,4,256,45.08557183907218,46.48588633426161,Daniel's Bookshop,3073
6952,9,#9-347674,3,112,36.80812233385683,37.32838700005649,Daniel's Bookshop,3423
6953,6,#6-315534,5,2745,27.029683719815967,26.785876061966288,DHC-Online,2268
6954,2,#2-461273,5,4487,17.66775652714298,17.62830168456742,Level 5 Daniel Shop,4181
6955,5,#5-398838,2,3591,15.490082750966886,16.281648620137883,DHC-Online,4227
6956,30,#30-484619,5,3898,36.88764495894386,37.84059643452519,Level 5 Daniel Shop,3968
6957,16,#16-427972,1,1220,47.077875285008574,48.0484412150291,EduBooks,4005
6958,14,#14-315729,3,4870,19.03456485415071,19.153526329393625,PythonBooks,4941
6959,26,#26-466494,4,4371,45.48476048185884,45.562540513279565,Level 5 Daniel Shop,3930
6960,6,#6-419973,5,3674,19.27384475106696,19.32603889718426,PythonBooks,3082
6961,10,#10-326461,2,4711,21.614857608270167,21.979036823762197,PythonBooks,1594
6962,16,#16-432644,3,652,47.519527926203345,49.404127953002636,Level 5 Daniel Shop,1042
6963,11,#11-313538,4,2757,3.33671188475547,4.3008912994697095,Level 5 Daniel Shop,537
6964,16,#16-432252,3,3342,31.780785362917452,32.15865020121219,PythonBooks,3704
6965,13,#13-487185,1,3029,29.669667424364675,31.015393313164008,EduBooks,2504
6966,28,#28-484693,4,1085,49.51107821879525,51.38419286667914,EduBooks,4482
6967,3,#3-376447,1,3402,47.88508372731077,47.78087718014783,EduBooks,881
6968,12,#12-485757,2,968,26.095361168227807,26.01007264280944,DHC-Online,2122
6969,19,#19-441977,4,3815,26.33307260122188,26.414689117919774,EduBooks,386
6970,21,#21-308407,4,4954,18.501850119361873,19.26022355316332,Daniel's Bookshop,2378
6971,12,#12-496953,1,301,43.9183789438509,43.79557821392152,Daniel's Bookshop,3484
6972,19,#19-397754,2,1928,17.210800674847466,18.851561828499793,DHC-Online,3831
6973,23,#23-329972,3,1961,30.10992947609474,31.573421848612952,EduBooks,1757
6974,27,#27-358568,3,2838,8.368624015621121,9.321051747124207,Level 5 Daniel Shop,3077
6975,9,#9-424779,1,3571,9.987245632738224,11.088182670412992,Level 5 Daniel Shop,4858
6976,27,#27-471403,4,1550,48.083308787192664,47.657990523450394,Daniel's Bookshop,2603
6977,14,#14-349975,1,2700,7.34209877118723,7.690510615932807,PythonBooks,4392
6978,25,#25-452358,3,133,6.006597119285507,7.110050666850753,Daniel's Bookshop,1646
6979,1,#1-412743,1,3529,24.729046496232254,26.565653107763787,EduBooks,1562
6980,9,#9-489563,5,1162,49.6039932580354,49.4052642624237,EduBooks,2193
6981,21,#21-411134,1,1966,33.320684739231176,34.166432867070924,DHC-Online,1519
6982,13,#13-432063,1,3634,8.815340157221287,8.843898426362802,DHC-Online,2478
6983,6,#6-354904,1,3176,9.061641202424603,9.48502752383397,EduBooks,1782
6984,9,#9-362199,5,4382,15.76066132227985,15.369828141752683,DHC-Online,1141
6985,13,#13-367021,5,299,9.642384159510081,9.538075207094803,Level 5 Daniel Shop,1387
6986,10,#10-401026,4,3534,23.155733823705102,24.096009790620187,PythonBooks,4736
6987,3,#3-475474,3,2635,45.09366703333889,46.33722972648783,PythonBooks,3705
6988,30,#30-454525,2,4840,12.278226022372133,13.203392909768484,EduBooks,1704
6989,16,#16-394740,1,3566,3.9705665325020734,5.246314663042974,Level 5 Daniel Shop,2586
6990,16,#16-317758,4,3526,3.2016921541981667,4.590970631773704,EduBooks,922
6991,28,#28-411051,4,3925,7.194103043806766,7.717973459627413,EduBooks,3717
6992,22,#22-442561,2,2129,3.047672315700269,4.014341621472813,Level 5 Daniel Shop,743
6993,30,#30-350132,4,485,24.497244068838317,25.499028973893704,Daniel's Bookshop,3879
6994,12,#12-488773,5,3451,6.796845854313518,7.3530405799394405,EduBooks,1517
6995,20,#20-328474,3,986,4.6715192018361815,5.124740528416935,Daniel's Bookshop,3980
6996,25,#25-369390,2,509,17.777303879177275,17.54372298195729,PythonBooks,644
6997,7,#7-376909,3,819,20.24672776618411,20.18317494555017,Level 5 Daniel Shop,3945
6998,20,#20-496514,3,1944,24.51040282430731,25.656867965887983,DHC-Online,4391
6999,28,#28-343491,1,804,44.55432263244328,46.51303658440663,Level 5 Daniel Shop,1162
7000,0,#0-394023,5,4242,35.161115410597056,34.83130336250551,Daniel's Bookshop,3762
7001,3,#3-419306,3,2125,11.399017666604879,12.24087993470732,EduBooks,3316
7002,19,#19-428785,3,3921,14.610746938495273,14.441642116931929,PythonBooks,2875
7003,15,#15-312690,3,3267,14.735446807113721,14.82101096615266,DHC-Online,536
7004,29,#29-400772,5,2966,24.466539280757548,24.591526327571902,DHC-Online,3231
7005,22,#22-305070,2,2769,35.04988991017767,35.257602541044704,EduBooks,1355
7006,5,#5-352203,1,1234,32.973966713719456,32.66415257872942,DHC-Online,2199
7007,17,#17-498072,1,4471,49.3402660285716,49.54681236241238,Level 5 Daniel Shop,1789
7008,18,#18-411171,3,1629,33.35275811811886,34.21315611593003,PythonBooks,4433
7009,25,#25-372226,3,1997,2.9715099149466444,3.8654950165165824,DHC-Online,865
7010,17,#17-330750,5,3805,31.953575769460407,32.189617680883444,EduBooks,4841
7011,6,#6-335975,5,3943,13.358279070576359,13.008259306016617,DHC-Online,833
7012,27,#27-305505,3,1664,39.148684066899804,41.10061686107018,PythonBooks,3240
7013,26,#26-477205,5,1671,10.82643338660742,11.575294837970654,DHC-Online,370
7014,20,#20-339867,3,2891,38.97559773629965,40.24203509746959,EduBooks,3841
7015,9,#9-404294,2,4938,22.162782097817328,23.56695375753814,DHC-Online,2819
7016,28,#28-356737,3,4386,24.59962860947818,24.75050088105896,DHC-Online,182
7017,27,#27-474162,3,4986,22.314022748090224,23.732635259659222,PythonBooks,4191
7018,30,#30-401458,4,439,25.489545140063235,26.56382208648426,EduBooks,698
7019,17,#17-436593,2,1259,16.728504222909393,17.291547645718413,DHC-Online,2885
7020,28,#28-396545,2,3400,24.42352299190561,26.32028504719642,DHC-Online,4545
7021,5,#5-354810,4,1109,4.114082316271645,4.286467859695634,PythonBooks,838
7022,20,#20-358054,2,2949,36.88310845456481,37.22641273325829,PythonBooks,4518
7023,17,#17-372838,2,4427,46.463110992184816,47.807996456230704,EduBooks,4863
7024,27,#27-346258,4,178,39.7207182392429,41.7091679566839,EduBooks,640
7025,28,#28-401100,4,130,20.771921303168224,20.65886027456176,Daniel's Bookshop,4929
7026,5,#5-321048,5,3782,28.278341890392692,28.648325150797103,Daniel's Bookshop,3473
7027,9,#9-396750,3,1983,34.95090427054691,36.02132629128804,Daniel's Bookshop,2734
